2018-09-14 13:24:48,281 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@e45f292: startup date [Fri Sep 14 13:24:48 EDT 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-09-14 13:25:24,499 | INFO  | Connecting to URL: failover://tcp://localhost:61616 as user: null | org.apache.activemq.console.command.ProducerCommand | main
2018-09-14 13:25:24,500 | INFO  | Producing messages to queue://TEST | org.apache.activemq.console.command.ProducerCommand | main
2018-09-14 13:25:24,500 | INFO  | Using persistent messages | org.apache.activemq.console.command.ProducerCommand | main
2018-09-14 13:25:24,500 | INFO  | Sleeping between sends 0 ms | org.apache.activemq.console.command.ProducerCommand | main
2018-09-14 13:25:24,500 | INFO  | Running 1 parallel threads | org.apache.activemq.console.command.ProducerCommand | main
2018-09-14 13:25:24,732 | INFO  | Successfully connected to tcp://localhost:61616 | org.apache.activemq.transport.failover.FailoverTransport | ActiveMQ Task-1
2018-09-14 13:25:24,837 | INFO  | producer-1 Started to calculate elapsed time ...
 | org.apache.activemq.util.ProducerThread | producer-1
2018-09-14 13:25:25,365 | INFO  | producer-1 Produced: 1000 messages | org.apache.activemq.util.ProducerThread | producer-1
2018-09-14 13:25:25,365 | INFO  | producer-1 Elapsed time in second : 0 s | org.apache.activemq.util.ProducerThread | producer-1
2018-09-14 13:25:25,365 | INFO  | producer-1 Elapsed time in milli second : 528 milli seconds | org.apache.activemq.util.ProducerThread | producer-1
2018-09-14 13:25:44,929 | INFO  | Connecting to URL: failover://tcp://localhost:61616 as user: null | org.apache.activemq.console.command.ConsumerCommand | main
2018-09-14 13:25:44,929 | INFO  | Consuming queue://TEST | org.apache.activemq.console.command.ConsumerCommand | main
2018-09-14 13:25:44,929 | INFO  | Sleeping between receives 0 ms | org.apache.activemq.console.command.ConsumerCommand | main
2018-09-14 13:25:44,929 | INFO  | Running 1 parallel threads | org.apache.activemq.console.command.ConsumerCommand | main
2018-09-14 13:25:45,150 | INFO  | Successfully connected to tcp://localhost:61616 | org.apache.activemq.transport.failover.FailoverTransport | ActiveMQ Task-1
2018-09-14 13:25:45,175 | INFO  | consumer-1 wait until 1000 messages are consumed | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,208 | INFO  | consumer-1 Received test message: 0 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,209 | INFO  | consumer-1 Received test message: 1 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,209 | INFO  | consumer-1 Received test message: 2 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,209 | INFO  | consumer-1 Received test message: 3 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,209 | INFO  | consumer-1 Received test message: 4 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,210 | INFO  | consumer-1 Received test message: 5 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,210 | INFO  | consumer-1 Received test message: 6 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,210 | INFO  | consumer-1 Received test message: 7 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,210 | INFO  | consumer-1 Received test message: 8 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,211 | INFO  | consumer-1 Received test message: 9 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,211 | INFO  | consumer-1 Received test message: 10 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,211 | INFO  | consumer-1 Received test message: 11 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,211 | INFO  | consumer-1 Received test message: 12 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,211 | INFO  | consumer-1 Received test message: 13 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,212 | INFO  | consumer-1 Received test message: 14 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,212 | INFO  | consumer-1 Received test message: 15 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,212 | INFO  | consumer-1 Received test message: 16 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,212 | INFO  | consumer-1 Received test message: 17 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,213 | INFO  | consumer-1 Received test message: 18 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,213 | INFO  | consumer-1 Received test message: 19 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,213 | INFO  | consumer-1 Received test message: 20 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,213 | INFO  | consumer-1 Received test message: 21 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,213 | INFO  | consumer-1 Received test message: 22 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,214 | INFO  | consumer-1 Received test message: 23 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,214 | INFO  | consumer-1 Received test message: 24 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,214 | INFO  | consumer-1 Received test message: 25 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,214 | INFO  | consumer-1 Received test message: 26 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,214 | INFO  | consumer-1 Received test message: 27 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,215 | INFO  | consumer-1 Received test message: 28 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,215 | INFO  | consumer-1 Received test message: 29 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,215 | INFO  | consumer-1 Received test message: 30 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,215 | INFO  | consumer-1 Received test message: 31 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,216 | INFO  | consumer-1 Received test message: 32 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,216 | INFO  | consumer-1 Received test message: 33 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,216 | INFO  | consumer-1 Received test message: 34 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,216 | INFO  | consumer-1 Received test message: 35 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,217 | INFO  | consumer-1 Received test message: 36 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,217 | INFO  | consumer-1 Received test message: 37 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,217 | INFO  | consumer-1 Received test message: 38 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,217 | INFO  | consumer-1 Received test message: 39 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,217 | INFO  | consumer-1 Received test message: 40 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,218 | INFO  | consumer-1 Received test message: 41 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,218 | INFO  | consumer-1 Received test message: 42 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,218 | INFO  | consumer-1 Received test message: 43 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,218 | INFO  | consumer-1 Received test message: 44 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,218 | INFO  | consumer-1 Received test message: 45 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,219 | INFO  | consumer-1 Received test message: 46 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,219 | INFO  | consumer-1 Received test message: 47 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,219 | INFO  | consumer-1 Received test message: 48 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,219 | INFO  | consumer-1 Received test message: 49 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,220 | INFO  | consumer-1 Received test message: 50 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,220 | INFO  | consumer-1 Received test message: 51 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,220 | INFO  | consumer-1 Received test message: 52 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,220 | INFO  | consumer-1 Received test message: 53 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,220 | INFO  | consumer-1 Received test message: 54 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,221 | INFO  | consumer-1 Received test message: 55 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,221 | INFO  | consumer-1 Received test message: 56 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,221 | INFO  | consumer-1 Received test message: 57 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,221 | INFO  | consumer-1 Received test message: 58 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,222 | INFO  | consumer-1 Received test message: 59 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,222 | INFO  | consumer-1 Received test message: 60 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,222 | INFO  | consumer-1 Received test message: 61 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,222 | INFO  | consumer-1 Received test message: 62 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,222 | INFO  | consumer-1 Received test message: 63 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,223 | INFO  | consumer-1 Received test message: 64 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,223 | INFO  | consumer-1 Received test message: 65 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,223 | INFO  | consumer-1 Received test message: 66 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,223 | INFO  | consumer-1 Received test message: 67 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,223 | INFO  | consumer-1 Received test message: 68 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,223 | INFO  | consumer-1 Received test message: 69 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,224 | INFO  | consumer-1 Received test message: 70 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,224 | INFO  | consumer-1 Received test message: 71 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,224 | INFO  | consumer-1 Received test message: 72 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,224 | INFO  | consumer-1 Received test message: 73 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,224 | INFO  | consumer-1 Received test message: 74 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,225 | INFO  | consumer-1 Received test message: 75 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,225 | INFO  | consumer-1 Received test message: 76 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,225 | INFO  | consumer-1 Received test message: 77 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,225 | INFO  | consumer-1 Received test message: 78 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,225 | INFO  | consumer-1 Received test message: 79 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,226 | INFO  | consumer-1 Received test message: 80 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,226 | INFO  | consumer-1 Received test message: 81 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,226 | INFO  | consumer-1 Received test message: 82 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,226 | INFO  | consumer-1 Received test message: 83 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,226 | INFO  | consumer-1 Received test message: 84 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,226 | INFO  | consumer-1 Received test message: 85 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,227 | INFO  | consumer-1 Received test message: 86 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,227 | INFO  | consumer-1 Received test message: 87 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,227 | INFO  | consumer-1 Received test message: 88 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,227 | INFO  | consumer-1 Received test message: 89 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,227 | INFO  | consumer-1 Received test message: 90 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,228 | INFO  | consumer-1 Received test message: 91 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,228 | INFO  | consumer-1 Received test message: 92 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,228 | INFO  | consumer-1 Received test message: 93 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,228 | INFO  | consumer-1 Received test message: 94 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,228 | INFO  | consumer-1 Received test message: 95 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,229 | INFO  | consumer-1 Received test message: 96 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,231 | INFO  | consumer-1 Received test message: 97 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,231 | INFO  | consumer-1 Received test message: 98 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,231 | INFO  | consumer-1 Received test message: 99 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,231 | INFO  | consumer-1 Received test message: 100 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,231 | INFO  | consumer-1 Received test message: 101 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,232 | INFO  | consumer-1 Received test message: 102 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,232 | INFO  | consumer-1 Received test message: 103 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,232 | INFO  | consumer-1 Received test message: 104 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,232 | INFO  | consumer-1 Received test message: 105 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,232 | INFO  | consumer-1 Received test message: 106 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,233 | INFO  | consumer-1 Received test message: 107 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,233 | INFO  | consumer-1 Received test message: 108 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,233 | INFO  | consumer-1 Received test message: 109 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,233 | INFO  | consumer-1 Received test message: 110 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,233 | INFO  | consumer-1 Received test message: 111 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,234 | INFO  | consumer-1 Received test message: 112 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,234 | INFO  | consumer-1 Received test message: 113 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,235 | INFO  | consumer-1 Received test message: 114 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,235 | INFO  | consumer-1 Received test message: 115 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,235 | INFO  | consumer-1 Received test message: 116 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,235 | INFO  | consumer-1 Received test message: 117 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,235 | INFO  | consumer-1 Received test message: 118 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,235 | INFO  | consumer-1 Received test message: 119 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,236 | INFO  | consumer-1 Received test message: 120 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,236 | INFO  | consumer-1 Received test message: 121 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,236 | INFO  | consumer-1 Received test message: 122 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,236 | INFO  | consumer-1 Received test message: 123 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,236 | INFO  | consumer-1 Received test message: 124 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,237 | INFO  | consumer-1 Received test message: 125 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,237 | INFO  | consumer-1 Received test message: 126 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,237 | INFO  | consumer-1 Received test message: 127 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,237 | INFO  | consumer-1 Received test message: 128 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,237 | INFO  | consumer-1 Received test message: 129 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,238 | INFO  | consumer-1 Received test message: 130 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,238 | INFO  | consumer-1 Received test message: 131 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,238 | INFO  | consumer-1 Received test message: 132 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,238 | INFO  | consumer-1 Received test message: 133 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,238 | INFO  | consumer-1 Received test message: 134 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,239 | INFO  | consumer-1 Received test message: 135 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,239 | INFO  | consumer-1 Received test message: 136 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,239 | INFO  | consumer-1 Received test message: 137 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,239 | INFO  | consumer-1 Received test message: 138 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,239 | INFO  | consumer-1 Received test message: 139 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,240 | INFO  | consumer-1 Received test message: 140 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,240 | INFO  | consumer-1 Received test message: 141 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,240 | INFO  | consumer-1 Received test message: 142 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,240 | INFO  | consumer-1 Received test message: 143 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,240 | INFO  | consumer-1 Received test message: 144 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,241 | INFO  | consumer-1 Received test message: 145 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,241 | INFO  | consumer-1 Received test message: 146 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,241 | INFO  | consumer-1 Received test message: 147 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,241 | INFO  | consumer-1 Received test message: 148 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,241 | INFO  | consumer-1 Received test message: 149 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,242 | INFO  | consumer-1 Received test message: 150 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,242 | INFO  | consumer-1 Received test message: 151 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,242 | INFO  | consumer-1 Received test message: 152 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,242 | INFO  | consumer-1 Received test message: 153 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,242 | INFO  | consumer-1 Received test message: 154 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,242 | INFO  | consumer-1 Received test message: 155 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,243 | INFO  | consumer-1 Received test message: 156 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,243 | INFO  | consumer-1 Received test message: 157 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,243 | INFO  | consumer-1 Received test message: 158 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,243 | INFO  | consumer-1 Received test message: 159 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,243 | INFO  | consumer-1 Received test message: 160 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,243 | INFO  | consumer-1 Received test message: 161 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,244 | INFO  | consumer-1 Received test message: 162 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,244 | INFO  | consumer-1 Received test message: 163 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,244 | INFO  | consumer-1 Received test message: 164 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,244 | INFO  | consumer-1 Received test message: 165 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,244 | INFO  | consumer-1 Received test message: 166 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,244 | INFO  | consumer-1 Received test message: 167 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,245 | INFO  | consumer-1 Received test message: 168 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,245 | INFO  | consumer-1 Received test message: 169 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,245 | INFO  | consumer-1 Received test message: 170 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,245 | INFO  | consumer-1 Received test message: 171 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,245 | INFO  | consumer-1 Received test message: 172 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,245 | INFO  | consumer-1 Received test message: 173 | org.apache.activemq.util.ConsumerThread | consumer-1
2018-09-14 13:25:45,245 | INFO  | consumer-1 Received test message: 174 | org.apache.activemq.util.ConsumerThread | consumer-1
